xpos,ypos,xvel,yvel
-0.68181,-2.7965,43.175,-19.181
3.6201,-7.6385,-10.855,-42.467
-2.2383,-21.191,-39.998,-114.53
-8.8515,-25.986,-49.942,-27.598
-12.599,-16.912,-67.526,100.57
-17.207,-4.5087,-45.899,63.383
-24.165,7.4254,-60.402,41.372
-24.914,15.023,-25.617,43.342
-13.895,14.923,45.001,32.06
-7.7309,9.2669,53.398,-0.44404
-7.5559,13.789,-50.957,73.165
-6.6368,22.064,-43.212,168.66
-3.352,16.499,15.143,48.235
-13.047,20.439,-67.618,169.43
-39.899,60.047,-197.95,424.86
-52.8,83.189,-87.518,194.11
-39.928,77.608,44.171,-3.4303
-9.8919,19.852,-1.2182,-5.2035
-2.2421,7.951,32.909,-52.351
-2.8524,-1.5971,-13.549,-63.55
-6.216,-9.3159,4.1155,-62.16
-5.1448,-10.459,33.533,-4.8397
-10.426,-4.1244,-42.069,32.913
-6.3972,4.7655,-2.0012,38.93
-14.619,8.0003,-76.727,7.2108
-19.536,4.039,-42.512,-21.433
-14.27,-1.5768,11.745,-27.461
-10.073,-3.8753,40.72,7.8804
-8.8635,-3.4312,-3.865,49.022
-0.34225,4.1682,63.861,70.071
0.20661,10.146,10.377,34.849
-1.275,9.3651,5.4017,-7.7598
-5.5744,3.299,1.6857,2.793
-6.2743,5.0002,13.834,40.805
-7.1791,-0.5119,-7.3206,-10.062
-13.416,-9.4224,-58.866,-25.405
-22.652,-21.142,-77.286,-80.462
-27.149,-30.359,-31.426,-70.737
-40.986,-28.401,-178.37,-79.468
-75.747,-50.238,-361.84,-250.33
-81.923,-76.036,-113.01,-248.14
-72.534,-86.936,40.083,-63.854
-56.078,-65.636,54.389,20.232
-16.077,-12.195,-13.369,8.2915
-3.6093,-9.482,70.833,-63.754
-0.80915,-11.424,-8.1377,-26.373
-9.389,-6.1085,-78.785,16.65
-10.777,-0.31216,-19.46,40.178
-16.908,2.0451,-17.203,12.378
-20.313,4.9048,-1.6065,6.2049
-23.717,7.7392,-36.129,46.268
-19.472,6.4572,48.89,1.0683
-15.025,4.7235,47.098,2.3015
-10.629,9.0792,72.607,50.172
-9.0204,6.7871,2.5065,-22.689
-5.7223,-3.3716,-8.5024,-57.866
2.9591,-10.045,90.234,-25.43
2.6052,-15.028,17.637,-56.615
14.81,-28.341,147.89,-150.11
42.18,-62.863,276.65,-268.23
60.958,-76.494,203.97,-181.26
72.827,-70.817,151.68,-9.4753
10.979,-10.225,15.129,10.754
0.47991,-5.2299,27.964,-62.973
0.16747,-10.25,23.135,-53.994
-4.4346,-8.8702,-51.887,19.616
-6.5033,-6.8829,-0.25612,-3.4321
-8.0736,-1.9478,16.764,3.2818
-9.1952,4.3672,-14.949,54.613
-10.093,7.0481,-13.521,26.866
-16.697,3.0092,-30.571,-63.342
-23.179,-1.7252,-35.287,-30.852
-15.303,-5.0475,22.264,19.426
-18.263,-14.199,-18.122,-82.733
-15.731,-21.681,22.827,-55.291
-15.315,-21.801,2.2656,-5.4428
-9.6104,-15.196,14.934,53.705
-4.3224,-2.9345,19.507,52.377
-6.3681,4.0751,-62.737,21.501
-30.003,-1.6885,-221.86,-63.098
-62.729,-4.4132,-351.6,21.487
-88.231,-9.4325,-191.19,-28.355
-93.379,-21.863,-70.951,-90.527
-18.039,-3.6754,13.997,33.57
-15.393,2.9268,-53.294,-29.922
-13.773,1.5502,8.0788,-38.45
-9.627,-1.1534,41.887,-22.998
-6.4271,-4.4282,19.655,-31.447
-3.1444,-0.78001,1.296,7.9252
-3.6097,0.24104,-8.5995,-6.5173
3.0218,1.7589,73.887,32.88
11.967,5.6412,87.501,57.731
0.90093,10.203,-72.891,62.115
0.81503,8.951,-26.21,-5.1415
-2.4852,-4.1631,38.402,-74.697
-5.9751,-10.223,7.1533,-13.013
-3.1625,-9.5385,44.616,2.5679
2.5995,-8.9772,83.603,-7.5796
14.009,-12.958,95.851,-40.319
17.475,-20.373,7.6109,-48.229
-34.169,-12.637,-422.22,46.231
-87.666,-21.054,-406.32,-82.156
-115.6,-16.019,-197.91,43.469
-114.8,-13.078,29.563,-15.013
-16.247,-0.86543,71.17,-6.9324
-9.779,-2.1031,-19.802,-50.044
-13.086,-7.6815,-13.735,-34.938
-7.3188,-9.4327,44.364,-13.087
-5.0327,-5.314,39.748,10.244
-0.059536,-5.1183,0.31024,10.672
-2.4691,-0.40235,-24.762,42.082
-0.64119,2.8797,29.417,-5.7935
-1.3972,-0.70139,16.383,1.8752
7.0707,-1.5416,74.592,1.5366
8.7949,-9.0312,30.868,-22.317
2.3878,-11.223,-40.961,3.7046
-4.8481,-9.3588,-0.39977,24.194
-4.2187,-5.8766,26.509,-34.657
-4.9721,-6.3385,-6.2984,-21.251
-1.1086,-5.3848,43.14,11.35
-4.4208,-4.3405,16.639,17.788
-18.209,2.5432,-57.089,102.17
-17.676,32.643,31.426,316.9
7.0678,70.059,212.56,295.15
17.361,78.904,46.619,17.169
15.273,63.492,-55.035,-66.998
-11.516,15.993,-40.479,-3.0147
-11.71,8.8727,22.973,-2.4751
-7.4228,3.8977,51.359,-38.582
-5.5738,-0.63187,-5.5303,-45.594
-6.1743,-3.138,6.8316,-11.697
-10.272,0.41754,-13.308,40.426
-11.025,5.8235,-2.9879,46.767
-9.9308,7.5963,29.006,15.674
-12.456,1.8874,-45.875,10.004
-18.054,-3.7574,-47.423,-48.119
-14.141,-4.8707,3.2859,4.7293
-7.9873,2.6708,33.991,63.154
-8.0604,1.6022,-9.4611,6.6696
-7.8441,3.7642,3.6636,7.5407
-13.862,-2.1532,-36.844,7.435
-11.481,0.47593,49.211,41.377
51.809,2.4381,554.93,64.452
103.76,5.53,380.63,21.641
102.02,7.5326,-62.885,10.82
3.602,1.6217,-45.72,-12.227
-0.1995,-6.5152,96.02,-76.265
10.281,-10.849,97.174,-40.725
8.9029,-7.9338,-17.256,10.576
6.4728,-0.92818,-27.286,9.1167
-6.6549,3.407,-32.477,9.9294
-2.9512,-7.7193,50.082,-86.177
-0.42981,-19.667,22.729,-73.716
-0.81343,-16.653,9.0229,42.607
-6.8741,-7.1082,-28.498,70.838
-15.136,0.29411,-32.022,0.12586
-14.062,-0.9266,3.333,-21.479
-15.563,-2.7651,-18.765,-12.505
-12.12,-5.6668,0.058129,-28.062
-9.5586,-4.0118,32.627,30.935
-18.315,-4.6546,-81.441,11.317
-19.917,-7.3713,-25.42,-21.751
-21.447,-12.232,-34.563,-76.326
-53.562,-30.41,-334.5,-214.92
-84.184,-67.65,-298.34,-329.68
-94.719,-86.724,-136.66,-104.31
-81.781,-83.047,87.996,-44.173
-5.8121,-21.384,100.45,-34.201
8.7446,-13.311,51.061,-18.678
9.7064,-8.2664,-26.638,27.889
4.2933,-0.0079698,-30.639,41.341
-5.1236,5.3609,-58.684,30.756
-9.2809,6.4984,-22.63,22.257
-7.8318,-0.17406,-5.2384,-31.106
-14.65,-3.8985,-39.327,0.26146
-20.638,-1.4614,-110.49,41.206
-28.006,-6.1879,-63.543,-58.601
-24.702,-23.562,-19.337,-111.86
-22.286,-30.003,0.96886,-25.366
-14.796,-28.745,60.153,17.234
-15.479,-26.971,-24.5,36.097
-18.689,-13.844,-72.895,92.032
-14.217,-5.1543,10.549,46.107
-2.1065,-3.1297,98.699,-3.6281
6.6111,-15.648,54.277,-69.814
6.0613,-15.794,-3.7174,8.7672
7.525,-9.3263,125.12,14.513
57.299,-12.337,506.52,-31.828
93.196,-23.237,331.07,-41.406
98.077,-27.05,42.054,-31.862
2.9755,-3.365,-58.96,9.102
-8.8266,1.3701,13.577,-0.23945
-3.0738,-2.9493,74.019,-34.331
1.3511,-2.9448,20.207,-4.0901
-3.0032,-3.6533,-34.681,0.3474
-6.9566,-0.81623,-25.719,25.677
-13.489,3.4348,-6.9495,39.708
-19.398,5.4441,-35.123,17.785
-20.759,-0.094843,-17.556,-48.886
-13.127,-11.767,34.553,-67.431
-11.707,-14.99,5.54,-17.872
-13.34,-5.1456,4.1433,41.745
-20.344,-3.3394,-81.465,20.602
-27.521,-1.956,-13.125,-0.60502
-32.222,1.1755,-56.999,8.1584
-16.952,-17.689,138.19,-195.97
28.456,-64.265,388.16,-375.59
56.062,-100.12,176,-239.63
58.86,-103.65,55.148,-68.827
2.9742,-13.725,-22.973,40.819
-7.6058,0.52166,2.5184,-23.422
-7.3927,-3.6328,23.403,-58.168
-7.1109,-9.7315,-1.9641,-50.614
-13.642,-4.3024,-53.869,15.255
-21.708,0.20501,-59.938,1.1555
-21.202,-2.3584,18.392,-29.518
-18.623,-5.8891,4.3793,-18.272
-18.202,-3.2353,-28.035,16.914
-18.045,-3.4754,-8.5658,-2.091
-26.819,-5.8128,-75.497,-18.339
-28.525,-11.098,-35.562,-37.411
-23.486,-13.497,27.96,-30.966
-17.414,-15.778,18.98,-6.9923
-11.725,-14.814,25.612,-6.136
-1.5453,-20.468,70.98,-72.562
-0.83956,-27.2,31.271,-70.576
-3.9214,-29.338,4.6908,-45.919
-15.526,-21.818,-84.8,51.178
-22.308,-14.537,-50.637,53.246
-16.978,-7.3108,67.394,11.284
-6.3867,-4.1759,137.94,-10.793
30.378,7.3124,378.63,118.94
67.335,21.342,263.56,91.602
68.037,12.905,15.436,-119.31
61.947,-2.2192,39.584,-122.36
3.9619,-3.7481,-12.34,-39.354
3.0913,-3.7989,37.516,-58.294
8.3031,-8.077,65.833,-74.357
8.4163,-15.586,17.151,-58.46
9.5395,-12.35,17.406,18.331
4.2887,-7.3911,-15.943,19.384
-2.7862,-1.519,-52.54,30.158
-9.7086,7.293,-26.553,65.201
-11.164,11.384,24.062,41.945
-11.531,12.414,0.013085,5.6237
-5.6342,9.2552,28.317,-5.7026
-9.1279,4.707,-18.912,-10.854
-13.99,4.0263,-44.724,30.545
-19.069,3.8229,-48.606,-4.9161
-16.991,0.052665,9.8133,-21.669
-3.0798,-9.0017,71.952,-24.712
-3.4037,-18.711,-9.1974,-22.473
-10.309,-14.256,-49.356,-31.069
1.8961,-24.63,157.84,-154.17
33.819,-49.397,272.38,-199.01
47.571,-69.117,84.055,-157.65
39.953,-79.641,-7.7749,-123.21
-3.2915,-14.578,-27.591,14
-5.9312,-2.9804,37.274,-55.075
-1.3144,-7.8518,46.31,-52.79
1.0009,-11.218,26.895,-24.846
-3.9067,-7.7635,-47.591,6.2324
-11.123,0.87999,-29.584,75.193
-14,10.567,11.892,68.88
-15.582,13.542,-38.419,-27.452
-12.546,14.863,21.008,16.568
-3.7206,13.741,55.401,12.955
-4.1379,5.1457,18.715,-22.266
-2.3816,-2.661,-0.25084,-2.5174
-1.9976,0.65269,10.094,29.952
-7.076,1.2598,-4.8938,1.3212
-7.1819,-8.5771,37.495,-69.663
-0.21643,-17.402,75.549,-112.61
37.393,-47.461,402.04,-300.81
65.071,-75.859,242.12,-253.98
46.522,-90.992,-154.93,-107.25
-2.2588,-14.708,-23.947,25.917
-5.8292,0.28285,-13.436,-30.485
-10.344,-7.3798,-50.693,-68.827
-14.881,-14.193,-52.164,-41.755
-15.836,-12.13,-11.26,22.383
-14.172,-5.2581,19.45,30.807
-7.1054,-5.1825,28.123,-22.927
-5.2657,-3.586,0.45968,33.637
-6.1892,3.9694,-38.321,78.22
-4.7228,3.9652,-12.408,-15.24
-2.1294,-8.3564,44.261,-41.304
-5.8059,-9.7989,-27.383,25.666
-12.226,-4.4268,-57.355,11.441
-11.994,1.709,25.203,59.447
-11.601,6.0513,11.611,71.935
-8.2954,8.4586,-26.861,26.484
-4.5183,6.3008,20.636,-5.3544
-7.5356,1.1235,-57.463,9.4618
-12.342,3.9566,-49.859,19.245
-9.5939,0.78021,-12.516,32.332
-11.97,8.4888,-16.294,116.9
-24.495,49.786,-49.277,369.85
-32.411,85.42,-25.465,293.25
-32.539,82.747,-51.845,4.3599
-34.31,62.438,-39.163,-69.607
-8.0776,10.741,36.117,-49.24
-3.978,0.8254,24.087,-45.41
-4.9597,-1.005,-25.282,-21.789
-12.454,1.1085,-81.24,12.603
-15.896,-2.2961,-6.2133,-42.845
-16.949,-8.6377,-1.9536,-60.177
-12.901,-3.5447,28.916,7.2732
-4.3629,-6.1126,63.234,-7.2355
-3.5273,-7.8037,-0.3549,-49.116
-3.3853,-4.3308,-21.633,21.656
-6.0433,2.0167,-16.548,41.375
-8.1692,1.7275,18.506,-2.7046
-5.7063,0.41697,25.726,0.35776
-5.584,-4.8874,-10.583,-16.462
-5.7295,-1.9144,12.786,24.342
0.10166,1.8123,30.685,17.501
-0.55991,-3.3481,33.999,-36.91
-1.3104,3.887,21.023,31.275
15.315,26.432,224.93,227.1
48.434,47.795,325.66,182.82
71.3,54.143,205.1,50.16
62.516,46.416,-23.587,8.9378
51.596,34.271,7.5383,-29.321
5.1608,5.6385,9.7402,-15.777
-1.9935,6.521,-51.479,73.288
-11.486,12.84,-53.646,32.712
-4.0616,9.0951,51.519,-35.128
-7.7488,6.1562,-45.006,-7.2741
-5.0723,2.0786,-24.911,3.8654
1.3472,-4.4067,33.749,-29.357
-1.8377,-12.391,-13.399,-43.646
2.9269,-25.455,-16.168,-70.811
0.20503,-20.466,-8.7328,51.216
-2.3302,-15.461,-37.874,24.116
-8.9519,-12.096,-55.862,17.231
-10.442,-7.9319,-14.002,19.36
-3.5578,-8.7624,74.61,-28.889
-2.5939,-4.7799,20.15,39.324
-5.2837,6.3012,-30.47,77.49
-3.1765,12.706,2.202,86.402
-3.7629,27.018,41.848,167.05
-6.2895,59.228,33.379,322.94
-6.035,88.629,-18.662,359.35
-2.2639,98.246,-1.1397,134.42
1.131,78.478,9.3952,-28.347
-7.6863,12.786,2.669,-26.66
-1.604,3.877,52.587,-17.964
0.87186,3.1037,-2.7495,4.1132
2.1917,1.3542,-15.953,-43.55
-6.2871,-2.1792,-60.705,-44.196
-14.23,-1.179,-17.513,15.971
-4.9703,-3.9671,87.675,-13.05
-1.0273,-2.6866,48.016,21.339
-0.47161,3.1105,-4.9996,44.318
-4.7502,7.0939,10.318,20.317
-3.8754,10.247,-4.1857,54.958
-11.873,10.042,-17.27,11.154
-14.803,11.101,2.0218,10.465
-16.504,0.15393,7.0684,-81.852
-15.704,-12.506,11.667,-45.495
-15.896,-8.4552,-16.441,-5.5435
-47.83,5.2805,-298.3,110.61
-77.582,21.707,-276.64,103.63
-78.425,23.025,-24.833,24.029
-62.505,10.566,106.16,-89.668
-12.347,6.6879,30.462,6.5473
-10.658,8.9113,-17.53,-23.551
-5.8284,8.933,51.839,-48.886
0.6048,0.29651,37.713,-52.445
-1.2159,-5.9442,-41.929,-33.995
-1.8142,-7.3937,-25.188,-3.2206
0.20039,-9.713,28.066,-34.032
1.3054,-11.541,-1.3323,-25.27
-0.06889,-16.261,-26.65,-63.669
3.4375,-20.544,40.92,-56.336
-6.7631,-13.704,-31.559,2.5497
-17.872,-12.884,-73.474,-19.056
-7.2044,-19.339,76.844,-48.64
3.3546,-19.257,84.594,-8.3413
-1.5111,-14.572,-19.521,75.776
-0.42799,1.9622,-1.4199,97.576
-3.5272,8.1439,0.30568,11.758
-23.84,-0.54849,-176.8,-74.576
-58.193,-21.357,-337.25,-228.17
-75.956,-58.424,-134.26,-284.98
-72.282,-77.2,18.686,-129.55
-53.277,-70.836,77.402,-28.399
-10.266,-9.7891,37.028,55.594
-7.2533,1.9349,11.418,2.1385
-9.8465,0.49903,-13.219,-34.377
-12.444,-5.9774,-1.0069,-61.327
-10.249,-10.726,9.6226,-22.799
-7.4159,-6.1887,22.221,20.848
-0.97657,-7.51,57.499,-8.073
3.941,-7.822,35.585,-28.908
2.9656,0.13112,16.724,53.63
-7.6476,4.7786,-38.199,44.164
-14.132,6.1645,-31.09,-3.1449
-17.708,10.18,-8.7442,35.809
-19.742,9.9,-5.5302,22.663
-17.113,10.863,-1.998,-4.9562
-13.726,9.5553,7.911,-0.21286
-19.089,10.49,-36.187,24.044
-11.187,13.35,1.4001,79.198
-10.141,22.745,-30.21,143.95
-24.039,43.218,-100.68,281.56
-39.772,79.198,-131.24,301.62
-42.61,83.135,-46.084,73.55
-38.577,71.232,4.6353,-12.699
-15.341,13.662,8.4482,-24.09
-9.0346,0.45705,52.034,-39.477
3.2417,-2.0949,75.984,-28.765
0.52202,-2.8408,-11.249,-49.194
-3.7687,-3.3085,-21.898,-28.194
-11.749,1.3532,-22.521,13.209
-12.822,-0.55316,16.594,26.004
-8.4398,2.2156,13.154,4.9292
-13.653,0.33727,-75.629,-5.6655
-14.748,3.5256,-2.0153,27.792
-9.9201,-1.482,53.911,-10.017
-9.8456,-7.6074,-5.8287,-24.515
-4.8692,-6.9397,19.314,19.538
-1.467,-3.1926,35.181,31.164
2.5398,-3.6109,27.236,11.112
-7.9895,-4.6846,-143.39,-7.2592
-59.841,-3.2509,-401.93,-23.558
-97.215,-4.6536,-245.62,-14.908
-96.343,0.99563,35.749,22.477
-14.928,-4.2769,35.937,-26.911
-8.2211,-7.6213,18.375,-75.958
-10.474,0.99088,-12.069,84.777
-4.8304,18.567,47.943,118.02
-2.4665,18.646,-21.123,-24.139
-7.5031,10.617,-2.9498,-78.804
-1.3924,-9.3322,51.923,-103.42
1.5751,-20.584,21.361,-41.02
-2.7571,-17.548,-40.472,33.799
-1.2398,-12.868,54.228,-0.4799
-0.95542,-3.2911,38.921,9.7272
-8.2571,8.3603,-57.614,42.146
-5.6021,11.255,15.337,22.967
-7.5743,5.4331,-16.96,11.363
-12.837,3.073,-49.774,37.028
-12.465,3.1494,-17.453,11.039
-9.822,-4.1136,31.73,-17.228
-13.643,-6.6285,3.3744,-1.4661
2.5364,11.137,134.18,168.43
36.851,42.811,376.94,317.09
72.805,67.217,265.5,221.33
75.196,58.369,47.884,-54.335
4.8556,3.9144,-19.078,-66.166
-3.6939,-1.872,33.078,-5.7304
-4.5627,-1.6646,25.847,-3.5685
-5.8243,-5.5575,-20.781,-59.377
-7.006,-7.5026,-14.166,-5.3041
-7.8931,-6.9871,5.936,-14.978
-7.7974,-11.812,5.6989,-34.902
-8.6552,-15.499,-4.0503,-22.602
-9.0348,-10.511,-15.912,23.555
-10.14,-1.9278,-2.2791,25.902
-8.6523,-1.705,13.243,-16.639
-14.167,-1.2404,-2.9919,34.706
-20.998,-3.2056,-34.09,17.853
-23.544,-5.8493,-3.6015,4.8022
-21.438,0.7715,-8.0074,62.327
-4.3542,6.453,170.07,32.934
65.646,-2.3619,553.5,-32.091
93.66,-8.2501,138.25,-49.867
79.061,-14.228,-109.14,-19.576
-2.2256,-0.45975,-67.02,36.426
-22.844,6.6393,-80.217,56.487
-22.135,9.2359,59.686,27.863
-11.78,7.8976,86.261,-10.403
-7.4494,-2.211,-10.753,-81.024
-6.3431,-12.902,-50.552,-65.674
-16.278,-9.0849,-83.137,34.577
-22.725,1.5803,-15.423,67.955
-23.278,2.0468,-2.7805,-3.4476
-24.532,-3.6674,-37.203,-49.554
-17.821,-13.769,17.66,-25.501
-17.951,-12.383,-29.079,12.635
-22.243,-10.935,-36.403,-9.9579
-21.934,-6.1369,11.4,13.876
-22.497,-3.89,16.289,-0.98539
-20.674,-7.5066,16.396,-39.993
-12.364,-8.0661,15.974,27.618
-22.587,1.4841,-76.298,91.873
-20.054,5.4944,-43.554,51.811
-20.991,14.942,-56.825,110.21
-52.479,34.443,-343.99,194.22
-96.117,50.695,-331,132.96
-95.076,48.091,16.16,-4.1444
-80.347,24.935,46.685,-124.23
-13.678,3.1886,28.579,-26.487
-9.8597,3.1634,-24.196,-10.379
-5.8701,2.1245,40.498,-31.737
-1.879,-0.17503,50.122,-20.876
0.33401,-3.2987,-20.877,-27.468
-3.6724,-6.7159,-31.338,-9.5493
-3.626,-2.4164,0.774,12.466
-10.897,1.0907,-41.88,21.981
-15.755,-4.3827,-28.417,-61.666
-18.126,-16.117,-18.266,-93.685
-15.613,-23.115,2.1477,-31.269
-2.94,-20.99,86.849,41.735
5.3681,-15.514,26.17,15.715
6.4514,-16.568,20.901,-48.487
12.677,-21.2,85.863,-28.976
-5.269,-21.15,-84.809,-29.729
-39.957,-31.907,-266.48,-135.49
-72.368,-47.534,-255.85,-203.34
-82.383,-59.849,-65.868,-89.39
-68.821,-59.811,38.817,7.2997
-17.388,-3.9366,4.3841,25.203
-9.9031,1.4842,21.503,-6.0579
-3.9446,-1.4403,36.188,-11.467
-4.9091,-1.809,-21.802,-7.7448
-8.6928,0.96167,-0.054127,-0.094059
-10.047,0.69116,-24.106,-11.65
-15.763,-2.3579,-39.483,-2.4778
-14.337,-2.9692,6.4431,10.653
-9.9122,-3.3329,18.452,-10.803
-3.6986,-4.5438,49.967,-30.438
1.1243,-4.2849,25.404,31.553
-12.02,-3.0564,-118.2,33.536
-21.835,-9.8275,-43.972,-45.647
-17.668,-14.843,55.428,-29.982
-9.728,-15.875,21.717,15.546
-2.8341,-15.383,28.321,-13.602
-1.6206,-15.435,14.213,-40.647
-11.415,-11.582,-40.706,29.129
13.358,-1.6367,211.92,110.81
50.93,17.428,406.45,106.19
82.532,11.17,250.49,-113.64
84.126,-4.1385,26.058,-87.843
8.8673,-6.7883,-9.2057,-33.513
-2.0106,-6.6083,-20.87,-43.291
-4.8541,-6.035,-9.1628,-30.31
-10.456,-11.492,-47.142,-39.846
-13.864,-17.017,-22.121,-58.262
-10.214,-13.82,45.738,-4.3399
-13.798,-8.6863,-10.993,38.401
-12.611,-4.2154,4.4062,28.863
-14.052,2.7491,-16.978,46.036
-12.789,4.3227,-4.6587,-4.9832
-9.033,-4.3753,9.9102,-59.755
-11.708,-3.8182,-5.2708,32.944
-10.463,-0.55995,32.347,35.359
-5.0331,-6.2105,45.372,-31.96
-14.825,-14.637,-85.461,-45.311
-12.245,-4.121,62.176,72.028
30.985,21.364,415.11,204.01
64.815,39.256,245.57,121.28
68.858,37.612,57.285,-2.8067
0.62749,9.3827,-22.831,22.446
-6.4041,3.8995,35.068,-25.276
1.3362,-3.6437,53.351,-58.768
2.6468,-6.2951,20.753,-14.535
7.3491,-1.7759,42.711,41.062
4.5471,-2.0023,-6.4574,4.2536
-3.912,-6.8098,-46.551,-19.375
-3.6063,-5.7252,36.833,17.431
-2.2528,-2.3828,35.543,41.221
-9.6622,3.3798,-36.854,38.701
-14.289,5.0419,-54.755,31.597
-18.117,1.2483,-26.932,-6.6228
-19.749,-0.58716,-14.591,8.0134
-15.874,-0.43778,13.272,5.8687
-15.122,-1.4372,10.451,16.928
-15.151,-2.5427,-7.4291,31.097
-20.144,2.8854,-59.985,33.235
-4.1998,11.654,141.6,114.8
49.516,30.375,494.13,205.68
81.411,51.639,259.97,190.42
80.755,60.49,52.91,46.144
74.008,48.212,-1.5614,-15.338
1.7435,5.6503,-56.019,-51.411
-9.9626,-3.7447,-18.901,-52.012
1.7793,-8.8326,86.24,-68.891
9.1132,-13.732,41.57,-61.318
8.6941,-11.861,-2.0641,14.04
9.0369,-11.795,-3.3332,-11.638
-3.4569,-11.056,-45.777,-29.346
-9.319,-10.492,-34.115,-10.011
-16.087,-11.935,-42.906,-41.924
-15.395,-12.853,-0.01782,-35.191
-13.13,-12.137,28.311,-28.618
-8.7649,-9.1989,35.54,-0.93261
-3.1544,-3.8029,10.244,19.701
-4.4865,-1.2225,-26.521,17.464
-4.0888,2.9652,33.8,54.406
-1.4085,22.339,55.005,240.08
8.4906,69.237,128.06,453.5
19.306,104.37,130.39,326.12
24.174,96.973,47.81,-17.204
-10.087,20.394,-44.063,-2.5704
-14.549,12.111,2.1154,35.561
-14.023,7.1304,6.3106,-41.614
-13.406,-3.5621,13.846,-83.152
-12.146,-8.7859,-5.0845,-9.6777
-7.9546,-7.9278,13.831,24.314
-6.1826,-3.9744,23.865,33.466
-9.6189,-2.7064,-54.354,0.14327
-14.974,-3.7034,-33.399,-24.113
-12.056,-8.3977,26.904,-39.707
-5.3663,-11.866,45.601,-31.91
-4.0252,-17.149,-15.354,2.932
-4.9247,-16.281,4.9221,18.045
-8.7555,-12.839,-32.683,-4.1927
-7.3088,-10.58,27.558,2.7639
-3.5824,-7.9446,30.332,-18.732
-4.8838,-9.1791,19.991,-14.885
1.4824,-8.7702,46.043,22.576
-4.0845,-5.9708,-18.204,11.379
-2.3454,-5.6863,8.4023,4.1504
-8.5419,-3.4199,-69.841,17.899
-49.727,3.4437,-381.24,84.278
-101.43,3.0949,-456.27,-33.555
-116.55,-7.1627,-109.86,-65.828
-94.614,-8.8198,142.45,-7.697
-16.346,0.70729,34.042,-9.1972
-2.6794,-1.173,49.483,-37.204
1.3046,-9.4286,4.9658,-78.776
0.47921,-11.321,-1.8145,4.1982
-0.28368,-3.6971,17.313,49.693
-10.517,-0.29719,-32.17,-5.6401
-15.509,-6.846,-34.577,-36.199
-18.85,-9.4154,-41.359,-13.159
-18.095,-9.6532,-12.035,4.4526
-16.242,-2.791,17.055,53.681
-15.592,1.0481,31.87,7.142
-12.147,-2.8219,17.917,-67.666
-8.7725,-11.445,33.844,-58.978
-7.106,-11.244,0.94823,1.9516
0.47451,-9.1614,33.628,26.559
-0.090489,0.64949,19.377,86.027
-3.3602,9.0156,4.1998,19.291
-6.41,11.389,-6.0209,52.982
16.755,27.914,216.99,197.81
56.803,60.264,464.97,309.19
74.137,71.432,147.87,87.824
71.121,56.705,-23.377,-49.933
5.1385,7.6021,-23.928,-13.211
0.6801,1.6437,-10.595,-9.2143
-6.4643,-2.9079,-67.864,-53.763
-13.862,-9.8616,-33.906,-60.176
-7.0813,-12.671,55.609,-22.43
-6.6736,-10.164,8.4817,-2.208
-3.3179,-13.406,16.603,-28.19
-5.6206,-18.387,-1.7825,-60.909
-7.8274,-17.863,-11.426,-5.2616
-6.8992,-14.208,-13.167,-0.029102
-7.7727,-6.4023,30.428,43.513
-4.971,-2.4905,16.262,52.909
-0.2367,0.92629,5.8678,12.947
-8.6058,1.4761,-58.491,-29.738
-15.774,1.6766,-107.05,26.353
-20.04,1.5043,-60.083,52.728
-15.027,1.7484,39.399,73.398
-10.531,12.754,-39.195,133.07
-25.799,49.444,-176.04,390.5
-29.136,96.198,-44.594,379.98
-33.218,102.5,-40.333,67.349
-43.816,85.163,-114.45,-44.35
-14.777,14.489,-19.004,-23.831
-5.7537,-2.4876,15.746,-42.814
-3.699,-6.9874,4.7194,-45.461
-5.0325,-10.491,-22.026,-27.166
-9.273,-9.0358,-37.777,-0.44901
-5.949,-15.274,5.1308,-66.637
-4.1206,-16.357,6.8762,-22.531
-2.6182,-17.06,41.373,-11.215
-6.5746,-22.569,-47.989,-48.028
-14.605,-18.051,-62.407,24.457
-11.569,-11.674,26.711,58.737
-7.7092,-11.325,37.381,-19.375
-6.765,-7.0965,-19.222,-8.0901
-7.2102,-4.9439,-25.587,-7.0158
-6.3643,-16.765,-17.741,-62.398
-0.11592,5.3112,71.886,244.21
19.087,67.042,253.69,528.17
28.614,95.741,115.17,175.91
26.229,93.892,-16.116,10.815
-8.0378,14.481,-28.436,-29.654
-7.4384,5.7249,24.707,26.514
-6.8969,9.5096,14.674,24.214
-6.3155,6.9583,2.8748,-40.343
-9.7668,5.4874,-17.967,7.4656
-7.7625,6.9153,17.196,22.013
-4.8372,1.6722,34.635,-25.996
0.55871,2.4413,50.438,10.417
4.3485,-3.0397,46.78,-29.197
4.1082,-13.501,-25.284,-69.345
1.5262,-7.6876,-10.249,33.112
-0.56947,1.2523,36.664,67.243
-0.28836,5.8504,55.507,-4.9208
-2.7602,2.5475,-25.19,-7.7056
-6.2446,3.2493,-4.5177,12.061
-6.692,3.2297,16.75,24.008
2.5498,-0.087401,59.644,-11.833
2.8108,-6.0931,8.6441,10.415
2.7188,-6.0096,14.058,7.9712
-4.9946,0.88215,-11.212,20.139
-5.0825,10.303,18.317,61.402
22.533,24.203,263.5,215.38
67.44,46.176,404.21,206.54
84.614,51.897,187.49,58.786
